dTAlk_dKW,dTCO2_dKW,dHin_dKW,dpCO2in_dKW,dfCO2in_dKW,dHCO3in_dKW,dCO3in_dKW,dCO2in_dKW,dRFin_dKW,dOmegaCAin_dKW,dOmegaARin_dKW,dxCO2in_dKW,dHout_dKW,dpCO2out_dKW,dfCO2out_dKW,dHCO3out_dKW,dCO3out_dKW,dCO2out_dKW,dRFout_dKW,dOmegaCAout_dKW,dOmegaARout_dKW,dxCO2out_dKW
0,-113617807862104,0,-19381420268242.3,-19318844180339,-100206491996776,-12843024592257.3,-568291273172.674,-3768566123119.77,-313342742572.448,-205164735994.361,-19958304356865.1,921445681141.166,22025307599006.6,21942670778079.5,-73081857369258.8,-41448066639537.6,912116145963.974,-4642294040808.15,-747255171256.105,-484678795142.184,22328535663740.6
0,0,5383112511347.2,268215135441014,267349158971378,27798344466064.6,-35662800151447.9,7864455684597.03,-2034763178364.34,-870097189867.985,-569706063037.172,276198505176006,5634966096809.37,221442470667327,220611639962663,36583615079492.7,-45754031968856.4,9170416893819.16,-2758109780303.04,-824886171219.645,-535031206175.217,224491126015694
125892541179427,0,0,0,0,0,0,0,-5412604490726.78,0,0,0,817227040276.33,32318094861798,32196840499793.4,14511240871544.3,-15849603840002.1,1338362971675.58,-6277282385578.38,-285747910389.955,-185339571072.987,32763026371138.7
125892541181291,0,0,0,0,0,0,0,-5444121727474.35,0,0,0,824087449282.24,32083130257726,31962757460036.5,14391922785553.6,-15720555357675.6,1328632573680.03,-6311512296797.16,-283421332730.829,-183830524496.764,32524826949276
152295796091434,0,0,0,0,0,0,0,-4816244041106.47,0,0,0,654791489189.968,31830040790819.3,31710617560112.2,21246825574545.2,-22564977157912.8,1318151585464.28,-5619920257495.4,-406817428112.602,-263866733195.579,32268253134549.9
154484860238464,0,0,0,0,0,0,0,-4806642571294.17,0,0,0,649677769199.705,31578048556119.3,31459570776139.1,21680708619360.2,-22988424655860.3,1307716036048.79,-5610761606579.41,-414451640231.172,-268818376050.887,32012791658169.1
125892541179427,0,0,0,0,0,0,0,-4964358761769.67,0,0,0,726823593478.553,35354505801806.8,35221859120350.1,16068873110196.4,-17532980495092.7,1464107387837.44,-5783777250547.72,-316097019830.444,-205024372681.403,35841240360912.4
0,-118972822286971,382321915954.777,0,0,-97801063941274.2,-21171758317275.2,0,-4896991948425.17,-516546298616.13,-338214582912.004,0,1032446542379.66,32835794248050.5,32712597527786.2,-79164254383404.5,-41168369936813.8,1359802035198.23,-5708784842271.76,-742212600530.829,-481408122422.277,33287853057583.8
0,-120301556285458,381802453499.941,0,0,-98665259213062.3,-21636297041877.2,0,-4891545621116.17,-527880064803.985,-345635495645.134,0,1027564213317.67,32582697096099.9,32460449971938.7,-79686933900791.4,-41963943111628,1349320728752.52,-5703792129158.15,-756555758536.394,-490711269207.087,33031271452513.8
0,-116700769014687,0,-27773185630845.5,-27683515354249.8,-105880296907761,-10006122136997.7,-814349970408.01,-5221154765495.2,-244128299404.68,-159845789584.575,-28599848933407,756857015937.933,18746096727085.6,18675763187524.9,-90561507799528.2,-26915578068437.2,776316853773.784,-6059278548097.13,-485253150022.78,-314741096669.808,19004179053626.3
0,0,5383112439594.04,363750904571656,362576475233672,37699859626254.8,-48365562234454.9,10665702606744.1,-2759529954008.45,-1180017822711.87,-772630133647.879,374577877324577,5634965739645.16,273095897161742,272071267802664,45117068795706.6,-56426567021582.8,11309498225031.7,-3401461908406.2,-1017298210069.81,-659831995448.25,276855678493359
125892541179427,0,0,0,0,0,0,0,-5412604490726.78,0,0,0,817227040276.33,32318094861798,32196840499793.4,14511240871544.3,-15849603840002.1,1338362971675.58,-6277282385578.38,-285747910389.955,-185339571072.987,32763026371138.7
125892541181291,0,0,0,0,0,0,0,-5444121727474.35,0,0,0,824087449282.24,32083130257726,31962757460036.5,14391922785553.6,-15720555357675.6,1328632573680.03,-6311512296797.16,-283421332730.829,-183830524496.764,32524826949276
152295796091434,0,0,0,0,0,0,0,-4816244041106.47,0,0,0,654791489189.968,31830040790819.3,31710617560112.2,21246825574545.2,-22564977157912.8,1318151585464.28,-5619920257495.4,-406817428112.602,-263866733195.579,32268253134549.9
154484860238464,0,0,0,0,0,0,0,-4806642571294.17,0,0,0,649677769199.705,31578048556119.3,31459570776139.1,21680708619360.2,-22988424655860.3,1307716036048.79,-5610761606579.41,-414451640231.172,-268818376050.887,32012791658169.1
125892541179427,0,0,0,0,0,0,0,-4964358761769.67,0,0,0,726823593478.553,35354505801806.8,35221859120350.1,16068873110196.4,-17532980495092.7,1464107387837.44,-5783777250547.72,-316097019830.444,-205024372681.403,35841240360912.4
0,-118972822286971,382321915954.777,0,0,-97801063941274.2,-21171758317275.2,0,-4896991948425.17,-516546298616.13,-338214582912.004,0,1032446542379.66,32835794248050.5,32712597527786.2,-79164254383404.5,-41168369936813.8,1359802035198.23,-5708784842271.76,-742212600530.829,-481408122422.277,33287853057583.8
0,-120301556285458,381802453499.941,0,0,-98665259213062.3,-21636297041877.2,0,-4891545621116.17,-527880064803.985,-345635495645.134,0,1027564213317.67,32582697096099.9,32460449971938.7,-79686933900791.4,-41963943111628,1349320728752.52,-5703792129158.15,-756555758536.394,-490711269207.087,33031271452513.8
0,-116700769014687,0,-27773185630845.5,-27683515354249.8,-105880296907761,-10006122136997.7,-814349970408.01,-5221154765495.2,-244128299404.68,-159845789584.575,-28599848933407,756857015937.933,18746096727085.6,18675763187524.9,-90561507799528.2,-26915578068437.2,776316853773.784,-6059278548097.13,-485253150022.78,-314741096669.808,19004179053626.3
0,0,5383112439594.04,363750904571656,362576475233672,37699859626254.8,-48365562234454.9,10665702606744.1,-2759529954008.45,-1180017822711.87,-772630133647.879,374577877324577,5634965739645.16,273095897161742,272071267802664,45117068795706.6,-56426567021582.8,11309498225031.7,-3401461908406.2,-1017298210069.81,-659831995448.25,276855678493359
125892541177564,0,0,0,0,0,0,0,-5688299589448.02,0,0,0,991611025393.583,40529558594134,40377495615124,17003517224692.9,-18681934863416.5,1678417639175.01,-6718228119333.35,-336811184883.979,-218459832142.225,41087539433168.2
125892541179427,0,0,0,0,0,0,0,-5720087310974.07,0,0,0,1000179510185.95,40244695908621.1,40093701707027.3,16867551876277.5,-18534172727017.5,1666620852530.94,-6753119068858.2,-334147224178.035,-216731954820.129,40798754970158.7
157201631695823,0,0,0,0,0,0,0,-4971389002232.31,0,0,0,758719744299.289,39445107623842.9,39297113399608.5,26329948080975.1,-27963456237431,1633508153339.96,-5919175001686.13,-504145041589.382,-326994607376.824,39988158547765.9
159461211173724,0,0,0,0,0,0,0,-4961480451429.14,0,0,0,752572113333.977,39121274381683,38974495148951.3,26859701269817.5,-28479798778963,1620097510732.63,-5910157296371.42,-513454031499.811,-333032531482.874,39659867010335.7
125892541179427,0,0,0,0,0,0,0,-5152304997684.74,0,0,0,861141938260.322,44797784609119.8,44629707659981.6,19065369421517.3,-20920543633451.4,1855174210944,-6119787876442.83,-377170413072.945,-244637318555.735,45414527211259.6
0,-122805240009450,382321916020.298,0,0,-100951485377977,-21853754594665.2,0,-5054742340307.4,-533185570965.891,-349109336335.648,0,1133820605687.38,40622471797327.2,40470060217198.4,-77698832485827.4,-46788672902687.8,1682265378074.82,-6012797479587.51,-843539412510.021,-547129925412.973,41181731796396.1
0,-124176775902104,381802453485.381,0,0,-101843518577283,-22333257292205.8,0,-5049113724759.26,-544884426569.64,-356769295534.46,0,1128066994082.02,40299306987879.1,40148107890687.6,-78171760950770.8,-47673897364901.3,1668882416712.77,-6008051143221.68,-859498867575.349,-557481422125.599,40854117893788.5
0,-116995126878002,0,-28810755098362,-28717734859710,-106408166562896,-9742187309197.49,-844773007816.072,-5406904461760.64,-237688845654.851,-155629483766.431,-29668301448561.9,893269448923.09,27508798392564.6,27405588045279.5,-88113628419064.4,-30020697952612.3,1139199489379.21,-6394937365442.74,-541234455759.529,-351051252633.723,27887519082957.5
0,0,5383112432605.09,375468247469024,374255986769856,38914268111139,-49923540157506.1,11009272047007.8,-2848419732227.77,-1218029201714.37,-797518517766.532,386643984581094,5634965639717.81,292073905591056,290978072582749,48252348830426.3,-60347767881843.5,12095419049495.2,-3637843011119.8,-1087992403019.3,-705685109054.849,296094962037819
125892541177564,0,0,0,0,0,0,0,-5688299589448.02,0,0,0,991611025393.583,40529558594134,40377495615124,17003517224692.9,-18681934863416.5,1678417639175.01,-6718228119333.35,-336811184883.979,-218459832142.225,41087539433168.2
125892541179427,0,0,0,0,0,0,0,-5720087310974.07,0,0,0,1000179510185.95,40244695908621.1,40093701707027.3,16867551876277.5,-18534172727017.5,1666620852530.94,-6753119068858.2,-334147224178.035,-216731954820.129,40798754970158.7
157201631695823,0,0,0,0,0,0,0,-4971389002232.31,0,0,0,758719744299.289,39445107623842.9,39297113399608.5,26329948080975.1,-27963456237431,1633508153339.96,-5919175001686.13,-504145041589.382,-326994607376.824,39988158547765.9
159461211173724,0,0,0,0,0,0,0,-4961480451429.14,0,0,0,752572113333.977,39121274381683,38974495148951.3,26859701269817.5,-28479798778963,1620097510732.63,-5910157296371.42,-513454031499.811,-333032531482.874,39659867010335.7
125892541179427,0,0,0,0,0,0,0,-5152304997684.74,0,0,0,861141938260.322,44797784609119.8,44629707659981.6,19065369421517.3,-20920543633451.4,1855174210944,-6119787876442.83,-377170413072.945,-244637318555.735,45414527211259.6
0,-122805240009450,382321916020.298,0,0,-100951485377977,-21853754594665.2,0,-5054742340307.4,-533185570965.891,-349109336335.648,0,1133820605687.38,40622471797327.2,40470060217198.4,-77698832485827.4,-46788672902687.8,1682265378074.82,-6012797479587.51,-843539412510.021,-547129925412.973,41181731796396.1
0,-124176775902104,381802453485.381,0,0,-101843518577283,-22333257292205.8,0,-5049113724759.26,-544884426569.64,-356769295534.46,0,1128066994082.02,40299306987879.1,40148107890687.6,-78171760950770.8,-47673897364901.3,1668882416712.77,-6008051143221.68,-859498867575.349,-557481422125.599,40854117893788.5
0,-116995126878002,0,-28810755098362,-28717734859710,-106408166562896,-9742187309197.49,-844773007816.072,-5406904461760.64,-237688845654.851,-155629483766.431,-29668301448561.9,893269448923.09,27508798392564.6,27405588045279.5,-88113628419064.4,-30020697952612.3,1139199489379.21,-6394937365442.74,-541234455759.529,-351051252633.723,27887519082957.5
0,0,5383112432605.09,375468247469024,374255986769856,38914268111139,-49923540157506.1,11009272047007.8,-2848419732227.77,-1218029201714.37,-797518517766.532,386643984581094,5634965639717.81,292073905591056,290978072582749,48252348830426.3,-60347767881843.5,12095419049495.2,-3637843011119.8,-1087992403019.3,-705685109054.849,296094962037819
125892541179427,0,0,0,0,0,0,0,-3351073964243,0,0,0,752182655571.035,33526864732298.1,33401075182883.9,27092958175746.4,-28481378948430.1,1388420774998.8,-4081458552972.5,-513482519920.905,-333051009419.723,33988437686931.6
125892541179427,0,0,0,0,0,0,0,-3377884021630.25,0,0,0,760346812651.835,33364423067544.8,33239242983250.1,26944517424558.2,-28326211135521.8,1381693710454.04,-4113930660438.09,-510685044423.751,-331236532781.566,33823759645760.9
113984786094824,0,0,0,0,0,0,0,-3581283466108.73,0,0,0,859297399006.745,34362563407877.7,34233638398076.7,22776371349477.9,-24199400233190.6,1423028884411.65,-4338677434634.71,-436283967667.065,-282979089232.176,34835641640785.9
115621927400261,0,0,0,0,0,0,0,-3574207568412.18,0,0,0,852039810371.031,34068506677465.9,33940684939485,23223189352810.6,-24634040701652.1,1410851352219.55,-4332727384681.05,-444119974610.565,-288061618675.026,34537536555862.8
125892541179427,0,0,0,0,0,0,0,-3536329960695.17,0,0,0,810232080677.531,32368913754673.3,32247468725165.1,26038185244599.8,-27378652736971.5,1340467493128.86,-4305548593747.37,-493601788899.54,-320156125413.974,32814544900967.1
0,-88926371091236.2,381887486223.972,0,0,-72989303679024.2,-15937067389614.4,0,-3642476422195.38,-388830868340.96,-254591447679.617,0,1230202495165.96,35311738143219.2,35179251921182.4,-52657051543944.6,-37731655830802.1,1462336285534.37,-4409573100948.6,-680253078751.659,-441220422802.438,35797883908873.7
0,-89918014750168.6,381365907465.647,0,0,-73631966875971.1,-16286047848105.4,0,-3638518647890.37,-397345256304.306,-260166340354.619,0,1223528048917.08,35020796377181.3,34889401740749.6,-52942537396403.6,-38425765104350,1450287750876.24,-4406715746522.67,-692766973513.613,-449337087184.939,35502936672257.6
0,-113687981459660,0,-19714751391761.6,-19651099089738.5,-100327291690638,-12782624746491.2,-578065023797.534,-3804174557106.26,-311869113579.481,-204199860605.302,-20301557014579.6,862228485149.214,19948068251422.8,19873225031072.9,-75394095183284.8,-39119979397512.1,826093122709.217,-4603602334910.66,-705282761638.991,-457454979634.269,20222698428703.4
0,0,5375098749860.38,272057835566736,271179452310856,28196166830579.8,-36173296041117.8,7977129209897.42,-2055703776355.85,-882552214071.237,-577861132250.901,280155582500908,5599100799993.15,223226390832984,222388867032406,36529136639460.3,-45773429563177.7,9244292928405.81,-2723936253562.4,-825235884814.704,-535258034669.274,226299605867832
125892541179427,0,0,0,0,0,0,0,-3351073964243,0,0,0,752182655571.035,33526864732298.1,33401075182883.9,27092958175746.4,-28481378948430.1,1388420774998.8,-4081458552972.5,-513482519920.905,-333051009419.723,33988437686931.6
125892541179427,0,0,0,0,0,0,0,-3377884021630.25,0,0,0,760346812651.835,33364423067544.8,33239242983250.1,26944517424558.2,-28326211135521.8,1381693710454.04,-4113930660438.09,-510685044423.751,-331236532781.566,33823759645760.9
113984786094824,0,0,0,0,0,0,0,-3581283466108.73,0,0,0,859297399006.745,34362563407877.7,34233638398076.7,22776371349477.9,-24199400233190.6,1423028884411.65,-4338677434634.71,-436283967667.065,-282979089232.176,34835641640785.9
115621927400261,0,0,0,0,0,0,0,-3574207568412.18,0,0,0,852039810371.031,34068506677465.9,33940684939485,23223189352810.6,-24634040701652.1,1410851352219.55,-4332727384681.05,-444119974610.565,-288061618675.026,34537536555862.8
125892541179427,0,0,0,0,0,0,0,-3536329960695.17,0,0,0,810232080677.531,32368913754673.3,32247468725165.1,26038185244599.8,-27378652736971.5,1340467493128.86,-4305548593747.37,-493601788899.54,-320156125413.974,32814544900967.1
0,-88926371091236.2,381887486223.972,0,0,-72989303679024.2,-15937067389614.4,0,-3642476422195.38,-388830868340.96,-254591447679.617,0,1230202495165.96,35311738143219.2,35179251921182.4,-52657051543944.6,-37731655830802.1,1462336285534.37,-4409573100948.6,-680253078751.659,-441220422802.438,35797883908873.7
0,-89918014750168.6,381365907465.647,0,0,-73631966875971.1,-16286047848105.4,0,-3638518647890.37,-397345256304.306,-260166340354.619,0,1223528048917.08,35020796377181.3,34889401740749.6,-52942537396403.6,-38425765104350,1450287750876.24,-4406715746522.67,-692766973513.613,-449337087184.939,35502936672257.6
0,-113687981459660,0,-19714751391761.6,-19651099089738.5,-100327291690638,-12782624746491.2,-578065023797.534,-3804174557106.26,-311869113579.481,-204199860605.302,-20301557014579.6,862228485149.214,19948068251422.8,19873225031072.9,-75394095183284.8,-39119979397512.1,826093122709.217,-4603602334910.66,-705282761638.991,-457454979634.269,20222698428703.4
0,0,5375098749860.38,272057835566736,271179452310856,28196166830579.8,-36173296041117.8,7977129209897.42,-2055703776355.85,-882552214071.237,-577861132250.901,280155582500908,5599100799993.15,223226390832984,222388867032406,36529136639460.3,-45773429563177.7,9244292928405.81,-2723936253562.4,-825235884814.704,-535258034669.274,226299605867832
125892541183155,0,0,0,0,0,0,0,-3236103904337.13,0,0,0,739824793012.633,33165317818826.7,33040884758395.5,27915705194588,-29289153524430.6,1373448326784.95,-3955216536569.12,-528045653446.965,-342496835002.271,33621913264344.9
125892541179427,0,0,0,0,0,0,0,-3262467410629.56,0,0,0,747938626246.34,33008335715881.4,32884491636904.1,27766195056547.5,-29133142410981.9,1366947354652.74,-3987326718841.79,-525232974330.028,-340672497108.404,33462769948289.6
111649646777416,0,0,0,0,0,0,0,-3507918482075.5,0,0,0,869590931393.863,34189711314991,34061434829193.2,22661800632003.6,-24077671333938.7,1415870701279.8,-4259111949476.18,-434089352649.117,-281555635236.336,34660409848955
113253248918838,0,0,0,0,0,0,0,-3500987449759.11,0,0,0,862231695353.63,33896555524113.5,33769378930514.9,23105976866332.4,-24509707347839.2,1403730479002.43,-4253321438061.56,-441878404628.111,-286607709110.336,34363218106613.7
125892541183155,0,0,0,0,0,0,0,-3456061047765.25,0,0,0,809931992300.797,31804763170793,31685434779369.9,26624995609650,-27942100393736.4,1317104783955.42,-4222736951467.97,-503760023277.068,-326744879812.149,32242627511192.5
0,-87104588793468.4,381887486369.575,0,0,-71494014711609.7,-15610574059727,0,-3567861236194.69,-380865118947.525,-249375782377.418,0,1240248872185.87,35130773148157.3,34998965889541.5,-51256774269382.2,-37302656650462.1,1454842129433.59,-4328714973964.08,-672518776958.836,-436203860565.785,35614427521975.8
0,-88075917220208.5,381365907625.81,0,0,-72123512037161.7,-15952405159983.3,0,-3563972066275.98,-389205077623.828,-254836465481.657,0,1233488808260.11,34840814602036.6,34710095239794.8,-51531109614293,-37987641917658.2,1442834312048.36,-4325943990492.25,-684868177659.43,-444213832100.651,35320477041698.4
0,-113461588950083,0,-19229196104825.8,-19167111497702,-99902981040285,-12994780067940.3,-563827840532.791,-3724313821187.65,-317045256459.916,-207588999214.402,-19801549272091,863559342919.286,19663501614589,19589726060879.2,-74420518562054.3,-39855378986197.9,814308596072.358,-4522232728848.46,-718541067527.492,-466054478128.261,19934214089626.9
0,0,5375098756732.84,266484346924266,265623958588564,27618528564908.3,-35432235028461.3,7813706462096.88,-2013592981053.31,-864471886613.811,-566022831550.516,274416200086568,5599100834122.5,219474422504886,218650975726319,35915158318335.9,-45004074034414,9088915716281.94,-2678149105587.66,-811365397145.525,-526261467618.741,222495983227519
125892541183155,0,0,0,0,0,0,0,-3236103904337.13,0,0,0,739824793012.633,33165317818826.7,33040884758395.5,27915705194588,-29289153524430.6,1373448326784.95,-3955216536569.12,-528045653446.965,-342496835002.271,33621913264344.9
125892541179427,0,0,0,0,0,0,0,-3262467410629.56,0,0,0,747938626246.34,33008335715881.4,32884491636904.1,27766195056547.5,-29133142410981.9,1366947354652.74,-3987326718841.79,-525232974330.028,-340672497108.404,33462769948289.6
111649646777416,0,0,0,0,0,0,0,-3507918482075.5,0,0,0,869590931393.863,34189711314991,34061434829193.2,22661800632003.6,-24077671333938.7,1415870701279.8,-4259111949476.18,-434089352649.117,-281555635236.336,34660409848955
113253248918838,0,0,0,0,0,0,0,-3500987449759.11,0,0,0,862231695353.63,33896555524113.5,33769378930514.9,23105976866332.4,-24509707347839.2,1403730479002.43,-4253321438061.56,-441878404628.111,-286607709110.336,34363218106613.7
125892541183155,0,0,0,0,0,0,0,-3456061047765.25,0,0,0,809931992300.797,31804763170793,31685434779369.9,26624995609650,-27942100393736.4,1317104783955.42,-4222736951467.97,-503760023277.068,-326744879812.149,32242627511192.5
0,-87104588793468.4,381887486369.575,0,0,-71494014711609.7,-15610574059727,0,-3567861236194.69,-380865118947.525,-249375782377.418,0,1240248872185.87,35130773148157.3,34998965889541.5,-51256774269382.2,-37302656650462.1,1454842129433.59,-4328714973964.08,-672518776958.836,-436203860565.785,35614427521975.8
0,-88075917220208.5,381365907625.81,0,0,-72123512037161.7,-15952405159983.3,0,-3563972066275.98,-389205077623.828,-254836465481.657,0,1233488808260.11,34840814602036.6,34710095239794.8,-51531109614293,-37987641917658.2,1442834312048.36,-4325943990492.25,-684868177659.43,-444213832100.651,35320477041698.4
0,-113461588950083,0,-19229196104825.8,-19167111497702,-99902981040285,-12994780067940.3,-563827840532.791,-3724313821187.65,-317045256459.916,-207588999214.402,-19801549272091,863559342919.286,19663501614589,19589726060879.2,-74420518562054.3,-39855378986197.9,814308596072.358,-4522232728848.46,-718541067527.492,-466054478128.261,19934214089626.9
0,0,5375098756732.84,266484346924266,265623958588564,27618528564908.3,-35432235028461.3,7813706462096.88,-2013592981053.31,-864471886613.811,-566022831550.516,274416200086568,5599100834122.5,219474422504886,218650975726319,35915158318335.9,-45004074034414,9088915716281.94,-2678149105587.66,-811365397145.525,-526261467618.741,222495983227519
125892541179427,0,0,0,0,0,0,0,-5332796041828.05,0,0,0,742185163156.052,29456607298003,29346088959740.5,13347236368704.7,-14567098881084.5,1219862515015.17,-6100951895682.27,-262626000480.468,-170342419002.69,29862143973282.1
125892541179427,0,0,0,0,0,0,0,-5364460766542.82,0,0,0,748648998531.925,29251571472191.7,29141822408962.7,13244023665213.4,-14455395199355.7,1211371533181.32,-6135398399721.24,-260612127204.676,-169036196297.098,29654285366423.7
151418228071753,0,0,0,0,0,0,0,-4757408039476.57,0,0,0,596369704876.251,28916803918739.4,28808310870722.1,19166784983978.9,-20364293060329.6,1197508076802.08,-5469946069745.52,-367141932833.634,-238132724264.494,29314908982583
153593018608933,0,0,0,0,0,0,0,-4748005885448.55,0,0,0,591708495934.657,28687564224816.1,28579931261989.5,19555208050629.4,-20743222810566.7,1188014759864.42,-5460986048124.69,-373973547390.023,-242563792581.862,29082513287064.9
125892541183155,0,0,0,0,0,0,0,-4898021306051.63,0,0,0,659995358343.41,32024071792241.8,31903920576023.2,14650149238582.7,-15976336072287.9,1326186833472.23,-5623138618519.35,-288032729037.532,-186821532247.892,32464955410671.1
0,-118130445306648,381887486493.338,0,0,-96959527749664.8,-21170917525533,0,-4838694569828.51,-516525785072.625,-338201151433.852,0,973587880806.618,29820714646398.6,29708830212848.2,-80078359714520.3,-39287026591076.2,1234940996444.02,-5559224167578.1,-708294407041.998,-459408369481.231,30231264081400.5
0,-119447752026048,381365907778.693,0,0,-97813246264970.5,-21634505734286.8,0,-4833432124136.19,-527836360681.697,-345606879865.079,0,969100367793.338,29591010853683.2,29479988246735.6,-80624617567082.2,-40048562917476,1225428460126.18,-5554409821046.46,-722023924586.715,-468313501591.998,29998397897796.8
0,-116569901607721,0,-27573499389037.6,-27484473832362.4,-105630272274225,-10131134455163.5,-808494880996.521,-5154937840844.98,-247178336589.244,-161842836232.844,-28394219070106.2,687330132801.914,15200437975856.2,15143407404698.1,-91633609877433.5,-25565775102410.9,629483372312.746,-5897251883531.04,-460917943859.299,-298956985890.019,15409706307656.2
0,0,5375098666153.2,361403623801901,360236773043779,37455994817689.5,-48052871760751.6,10596876939742.4,-2730820953789.43,-1172388833926.91,-767634966191.526,372160730211787,5599100449788.77,270668782831751,269653259771135,44292688313198.3,-55501674428439.9,11208986113785.6,-3302853253190.43,-1000623589775.08,-649016633863.792,274395149458020
125892541179427,0,0,0,0,0,0,0,-5332796041828.05,0,0,0,742185163156.052,29456607298003,29346088959740.5,13347236368704.7,-14567098881084.5,1219862515015.17,-6100951895682.27,-262626000480.468,-170342419002.69,29862143973282.1
125892541179427,0,0,0,0,0,0,0,-5364460766542.82,0,0,0,748648998531.925,29251571472191.7,29141822408962.7,13244023665213.4,-14455395199355.7,1211371533181.32,-6135398399721.24,-260612127204.676,-169036196297.098,29654285366423.7
151418228071753,0,0,0,0,0,0,0,-4757408039476.57,0,0,0,596369704876.251,28916803918739.4,28808310870722.1,19166784983978.9,-20364293060329.6,1197508076802.08,-5469946069745.52,-367141932833.634,-238132724264.494,29314908982583
153593018608933,0,0,0,0,0,0,0,-4748005885448.55,0,0,0,591708495934.657,28687564224816.1,28579931261989.5,19555208050629.4,-20743222810566.7,1188014759864.42,-5460986048124.69,-373973547390.023,-242563792581.862,29082513287064.9
125892541183155,0,0,0,0,0,0,0,-4898021306051.63,0,0,0,659995358343.41,32024071792241.8,31903920576023.2,14650149238582.7,-15976336072287.9,1326186833472.23,-5623138618519.35,-288032729037.532,-186821532247.892,32464955410671.1
0,-118130445306648,381887486493.338,0,0,-96959527749664.8,-21170917525533,0,-4838694569828.51,-516525785072.625,-338201151433.852,0,973587880806.618,29820714646398.6,29708830212848.2,-80078359714520.3,-39287026591076.2,1234940996444.02,-5559224167578.1,-708294407041.998,-459408369481.231,30231264081400.5
0,-119447752026048,381365907778.693,0,0,-97813246264970.5,-21634505734286.8,0,-4833432124136.19,-527836360681.697,-345606879865.079,0,969100367793.338,29591010853683.2,29479988246735.6,-80624617567082.2,-40048562917476,1225428460126.18,-5554409821046.46,-722023924586.715,-468313501591.998,29998397897796.8
0,-116569901607721,0,-27573499389037.6,-27484473832362.4,-105630272274225,-10131134455163.5,-808494880996.521,-5154937840844.98,-247178336589.244,-161842836232.844,-28394219070106.2,687330132801.914,15200437975856.2,15143407404698.1,-91633609877433.5,-25565775102410.9,629483372312.746,-5897251883531.04,-460917943859.299,-298956985890.019,15409706307656.2
0,0,5375098666153.2,361403623801901,360236773043779,37455994817689.5,-48052871760751.6,10596876939742.4,-2730820953789.43,-1172388833926.91,-767634966191.526,372160730211787,5599100449788.77,270668782831751,269653259771135,44292688313198.3,-55501674428439.9,11208986113785.6,-3302853253190.43,-1000623589775.08,-649016633863.792,274395149458020
125892541177564,0,0,0,0,0,0,0,-5605724424148.68,0,0,0,914595448788.948,37515981583728.5,37375225254149.4,15895723193904.4,-17449342018809.4,1553618826011.6,-6531557503246.63,-314589126009.708,-204046334402.623,38032473734343.4
125892541177564,0,0,0,0,0,0,0,-5637691898295.54,0,0,0,922776087789.402,37263522614705.2,37123713486583.6,15776267833852.7,-17319431780468.5,1543163948086.46,-6566768650148.28,-312247011998.778,-202527210761.535,37776539097537.4
156295794974286,0,0,0,0,0,0,0,-4910649419295.25,0,0,0,701436197999.433,36374788840859.9,36238314155609.5,24110124983411.4,-25616484524646,1506359539298.09,-5760671288347.69,-461832169323.302,-299549963649.81,36875569898225.1
158540641062946,0,0,0,0,0,0,0,-4900950635792.16,0,0,0,695737470411.251,36075208856055.1,35939858166244.2,24591080972879.6,-26085034250178.2,1493953277094.74,-5751833021486.14,-470279516421.986,-305029015747.08,36571865518722.1
125892541179427,0,0,0,0,0,0,0,-5083311937618.26,0,0,0,793868301857.399,41196008991574.5,41041445556066.9,17653868205164.4,-19359885015768.5,1706016807342.63,-5948845571541.45,-349033751529.475,-226387537570.596,41763165024226.3
0,-121935727930413,381887486362.295,0,0,-100082841178667,-21852886715170.1,0,-4994560329515.45,-533164396530.28,-349095472139.882,0,1076131659695.57,37447072010948.3,37306574223176.4,-78706902750351.1,-44779590312282,1550765129919.78,-5854736817862.68,-807318245224.099,-523636435647.349,37962615465403.4
0,-123295468452092,381365907596.69,0,0,-100964060139318,-22331408278993.7,0,-4989123122488.39,-544839314546.233,-356739757919.847,0,1070770244019.85,37148808208250.4,37009429477762.5,-79205605216049.6,-45628276611341,1538413373697.22,-5850167709099.21,-822618964352.954,-533560668219.695,37660245388943.6
0,-116866776031694,0,-28605390589925,-28513033404127.9,-106163508041286,-9864516568371.55,-838751423419.207,-5338036947053.34,-240673421862.157,-157583669093.65,-29456824307306,823567630413.052,23679014908734.1,23590173537782.1,-89186431199270.9,-28660944613441.2,980599781498.754,-6222631570047.8,-516719857204.396,-335150785768.876,24005009986020.2
0,0,5375098657751.91,373045354709187,371840916716524,38662547786234.3,-49600777113964.5,10938229327118.7,-2818789243403.84,-1210154463439.43,-792362443028.146,384148974905626,5599100342391.98,289478125560876,288392031668313,47370680340836.6,-59358602468774.6,11987922122812.7,-3532374957637.88,-1070159026691.73,-694118164212.103,293463445237913
125892541177564,0,0,0,0,0,0,0,-5605724424148.68,0,0,0,914595448788.948,37515981583728.5,37375225254149.4,15895723193904.4,-17449342018809.4,1553618826011.6,-6531557503246.63,-314589126009.708,-204046334402.623,38032473734343.4
125892541177564,0,0,0,0,0,0,0,-5637691898295.54,0,0,0,922776087789.402,37263522614705.2,37123713486583.6,15776267833852.7,-17319431780468.5,1543163948086.46,-6566768650148.28,-312247011998.778,-202527210761.535,37776539097537.4
